strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CLOV,2024-09-03,2.59,2.54,0.05,2024-09-03,2.54,same_day_stop_loss_red_candle,18949,49077.91,-947.45,-0.019305,-1.0,-2.7,1.0,0,99.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:2.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.539999961853028; decision_date=2024-08-30 00:00:00; filter_close=2.6300; filter_ma50=1.9557; filter_avg_value_10=46.85; filter_adr20=13.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ASPN,2024-09-04,26.11,25.63,0.48,2024-09-04,25.63,same_day_stop_loss_red_candle,1882,49139.02,-903.36,-0.018384,-1.0,-1.1667,2.2083,0,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.6299991607666; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TPL,2024-09-04,269.4418,268.3476,1.0942,2024-09-04,268.3476,same_day_stop_loss_red_candle,182,49038.41,-199.15,-0.004061,-1.0,-4.7704,3.142,0,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=268.34759047109065; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,SG,2024-09-04,30.19,29.1,1.09,2024-09-05,29.1,stop_loss,1626,49088.94,-1772.34,-0.036105,-1.0,-2.4312,1.4679,1,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.100000381469727; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,UPST,2024-09-05,36.44,36.0,0.44,2024-09-05,36.0,same_day_stop_loss_red_candle,1340,48829.6,-589.6,-0.012075,-1.0,-2.1773,3.0682,0,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.0; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TGTX,2024-09-05,21.97,21.74,0.23,2024-09-05,21.74,same_day_stop_loss_red_candle,2221,48795.37,-510.83,-0.010469,-1.0,-3.087,1.3478,0,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=21.739999771118164; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CLOV,2024-09-04,2.72,2.455,0.265,2024-09-06,2.455,stop_loss,18026,49030.72,-4776.89,-0.097427,-1.0,-1.0,1.0,2,99.0,entry=rsi2_next_open; setup_rsi2=0.66; raw_entry=open:2.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.4549999237060547; decision_date=2024-09-03 00:00:00; filter_close=2.5000; filter_ma50=1.9807; filter_avg_value_10=40.74; filter_adr20=12.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CVNA,2024-09-06,28.3,27.828,0.472,2024-09-06,27.828,same_day_stop_loss_red_candle,1717,48591.1,-810.42,-0.016678,-1.0,-3.9746,0.5992,0,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.827999114990234; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,UPST,2024-09-06,36.29,35.482,0.808,2024-09-06,35.482,same_day_stop_loss_red_candle,1337,48519.73,-1080.3,-0.022265,-1.0,-3.1188,0.6869,0,95.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:36.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.48199844360352; decision_date=2024-09-05 00:00:00; filter_close=35.7200; filter_ma50=31.1621; filter_avg_value_10=256.43; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,BFH,2024-09-09,54.6563,54.2647,0.3916,2024-09-09,54.2647,same_day_stop_loss_red_candle,887,48480.17,-347.34,-0.007165,-1.0,-8.4501,1.1,0,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=54.26474370987057; decision_date=2024-09-06 00:00:00; filter_close=54.3529; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,IOVA,2024-09-09,10.15,9.68,0.47,2024-09-09,9.68,same_day_stop_loss_red_candle,4776,48476.4,-2244.72,-0.046305,-1.0,-1.4894,0.0213,0,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:10.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.68000030517578; decision_date=2024-09-06 00:00:00; filter_close=10.0100; filter_ma50=9.3366; filter_avg_value_10=59.81; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ONON,2024-09-09,44.99,43.32,1.67,2024-09-10,45.26,rsi2_gt_60,1077,48454.23,290.79,0.006001,0.1617,-0.515,0.2515,1,93.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:44.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.31999969482422; decision_date=2024-09-06 00:00:00; filter_close=44.4400; filter_ma50=40.7196; filter_avg_value_10=269.64; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,BFH,2024-09-10,51.5628,51.3474,0.2154,2024-09-10,51.3474,same_day_stop_loss_red_candle,939,48417.44,-202.24,-0.004177,-1.0,-24.6358,0.3636,0,94.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:51.5628; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.34738478870096; decision_date=2024-09-09 00:00:00; filter_close=52.7767; filter_ma50=50.1597; filter_avg_value_10=51.71; filter_adr20=3.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ONON,2024-09-10,44.5,44.13,0.37,2024-09-10,44.13,same_day_stop_loss_red_candle,1088,48416.0,-402.56,-0.008315,-1.0,-1.0,2.4595,0,92.0,entry=rsi2_next_open; setup_rsi2=3.68; raw_entry=open:44.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.130001068115234; decision_date=2024-09-09 00:00:00; filter_close=44.3600; filter_ma50=40.8262; filter_avg_value_10=263.21; filter_adr20=4.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CVLT,2024-09-09,140.7,139.43,1.27,2024-09-11,145.51,rsi2_gt_60,344,48400.8,1654.64,0.034186,3.7874,-0.6142,4.8976,2,91.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:140.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=139.42999267578125; decision_date=2024-09-06 00:00:00; filter_close=139.5300; filter_ma50=137.1470; filter_avg_value_10=45.04; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,THC,2024-09-10,153.84,151.58,2.26,2024-09-11,157.66,rsi2_gt_60,314,48305.76,1199.48,0.024831,1.6903,-0.6681,3.2566,1,94.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:153.8400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=151.5800018310547; decision_date=2024-09-09 00:00:00; filter_close=153.2200; filter_ma50=147.3616; filter_avg_value_10=165.83; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,GRBK,2024-09-11,72.42,72.25,0.17,2024-09-11,72.25,same_day_stop_loss_red_candle,669,48448.98,-113.73,-0.002347,-1.0,-6.8824,8.5295,0,92.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:72.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.25; decision_date=2024-09-10 00:00:00; filter_close=73.1600; filter_ma50=69.9222; filter_avg_value_10=25.03; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,RKT,2024-09-12,17.7528,17.3458,0.4069,2024-09-13,18.5666,rsi2_gt_60,2731,48482.76,2222.56,0.045842,2.0,-0.8837,3.3488,1,94.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:17.7528; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.34583937512173; decision_date=2024-09-11 00:00:00; filter_close=17.4689; filter_ma50=16.2218; filter_avg_value_10=60.03; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TRUP,2024-09-20,43.12,41.58,1.54,2024-09-23,41.58,stop_loss,1127,48596.24,-1735.58,-0.035714,-1.0,-1.0065,0.9935,1,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.58000183105469; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CNK,2024-09-24,26.9759,26.9464,0.0295,2024-09-24,26.9464,same_day_stop_loss_red_candle,1798,48502.69,-53.12,-0.001095,-1.0,-6.3334,11.3335,0,93.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:26.9759; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.946366950854674; decision_date=2024-09-23 00:00:00; filter_close=27.2024; filter_ma50=25.5017; filter_avg_value_10=66.29; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TGTX,2024-09-24,23.25,23.22,0.03,2024-09-24,23.22,same_day_stop_loss_red_candle,2086,48499.5,-62.58,-0.00129,-1.0,-18.9996,9.9997,0,90.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.21999931335449; decision_date=2024-09-23 00:00:00; filter_close=23.2500; filter_ma50=22.0751; filter_avg_value_10=161.95; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,GGAL,2024-09-26,41.4144,40.8926,0.5218,2024-09-26,40.8926,same_day_stop_loss_red_candle,1171,48496.31,-611.08,-0.0126,-1.0,-2.0,0.9636,0,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.8926002951436; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AFRM,2024-09-26,43.54,43.15,0.39,2024-09-26,43.15,same_day_stop_loss_red_candle,1113,48460.02,-434.07,-0.008957,-1.0,-5.5385,0.641,0,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.150001525878906; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CNK,2024-09-26,26.6312,26.3456,0.2856,2024-09-27,27.4191,rsi2_gt_60,1819,48442.16,1433.2,0.029586,2.7586,-0.4138,2.9655,1,92.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:26.6312; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.345586586382865; decision_date=2024-09-25 00:00:00; filter_close=26.4539; filter_ma50=25.7466; filter_avg_value_10=57.37; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,JANX,2024-09-27,46.77,46.46,0.31,2024-09-27,46.46,same_day_stop_loss_red_candle,1038,48547.26,-321.78,-0.006628,-1.0,-4.0968,4.8387,0,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.459999084472656; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AFRM,2024-09-27,42.19,41.38,0.81,2024-09-27,41.38,same_day_stop_loss_red_candle,1150,48518.5,-931.5,-0.019199,-1.0,-1.6296,0.6173,0,94.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:42.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.380001068115234; decision_date=2024-09-26 00:00:00; filter_close=41.6400; filter_ma50=33.6619; filter_avg_value_10=483.15; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,OSCR,2024-09-27,20.39,20.31,0.08,2024-09-27,20.31,same_day_stop_loss_red_candle,2378,48487.42,-190.24,-0.003923,-1.0,-1.75,13.9375,0,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.309999465942383; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,SLG,2024-09-27,64.7731,63.98,0.793,2024-09-27,63.98,same_day_stop_loss_red_candle,748,48450.27,-593.2,-0.012243,-1.0,-1.1512,0.2907,0,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=63.98004258672127; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,FTAI,2024-09-27,126.0865,124.0376,2.0489,2024-09-30,130.9132,rsi2_gt_60,384,48417.2,1853.48,0.038281,2.3558,-0.4712,2.8414,1,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=124.03756820149091; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,JANX,2024-10-01,45.15,44.33,0.82,2024-10-01,44.33,same_day_stop_loss_red_candle,1074,48491.1,-880.68,-0.018162,-1.0,-3.1829,1.0244,0,93.0,entry=rsi2_next_open; setup_rsi2=1.36; raw_entry=open:45.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.33000183105469; decision_date=2024-09-30 00:00:00; filter_close=45.4300; filter_ma50=43.8842; filter_avg_value_10=33.48; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-03,23.9367,23.8503,0.0864,2024-10-03,23.8503,same_day_stop_loss_red_candle,2025,48471.76,-174.99,-0.00361,-1.0,-2.0,2.1111,0,98.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:23.9367; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.85025526351454; decision_date=2024-10-02 00:00:00; filter_close=24.0807; filter_ma50=19.8808; filter_avg_value_10=124.90; filter_adr20=3.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,JANX,2024-10-02,44.22,42.54,1.68,2024-10-04,45.02,rsi2_gt_60,1096,48465.12,876.8,0.018091,0.4762,-0.881,0.75,2,92.0,entry=rsi2_next_open; setup_rsi2=0.62; raw_entry=open:44.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.540000915527344; decision_date=2024-10-01 00:00:00; filter_close=44.5000; filter_ma50=43.8198; filter_avg_value_10=33.72; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-04,24.1767,23.7638,0.4129,2024-10-07,23.7638,stop_loss,2006,48498.47,-828.21,-0.017077,-1.0,-1.3023,0.0698,1,97.0,entry=rsi2_next_open; setup_rsi2=2.39; raw_entry=open:24.1767; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.763841325633944; decision_date=2024-10-03 00:00:00; filter_close=24.0711; filter_ma50=20.0494; filter_avg_value_10=101.75; filter_adr20=3.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TVTX,2024-10-04,13.87,13.24,0.63,2024-10-07,15.26,rsi2_gt_60,3496,48489.52,4859.44,0.100216,2.2063,-0.0794,2.7143,1,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.239999771118164; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,SG,2024-10-04,34.49,33.318,1.172,2024-10-07,34.85,rsi2_gt_60,1416,48837.84,509.76,0.010438,0.3072,-0.5461,0.93,1,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.31800079345703; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-07,23.8887,23.7725,0.1162,2024-10-07,23.7725,same_day_stop_loss_red_candle,2040,48732.87,-237.01,-0.004863,-1.0,-2.1487,1.405,0,97.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:23.8887; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.77248193791571; decision_date=2024-10-04 00:00:00; filter_close=24.0519; filter_ma50=20.2163; filter_avg_value_10=72.30; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-08,24.0423,23.639,0.4033,2024-10-08,23.639,same_day_stop_loss_red_candle,2029,48781.8,-818.23,-0.016773,-1.0,-1.0,0.2381,0,97.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:24.0423; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.63902251645353; decision_date=2024-10-07 00:00:00; filter_close=23.9463; filter_ma50=20.3793; filter_avg_value_10=54.47; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,APLD,2024-10-08,7.05,7.005,0.045,2024-10-08,7.005,same_day_stop_loss_red_candle,6914,48743.7,-311.13,-0.006383,-1.0,-3.3333,20.8888,0,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.005000114440918; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AUR,2024-10-04,5.3,5.13,0.17,2024-10-09,5.13,stop_loss,9195,48733.5,-1563.15,-0.032075,-1.0,-1.9412,3.2941,3,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.130000114440918; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-09,23.7158,23.639,0.0768,2024-10-09,23.639,same_day_stop_loss_red_candle,2047,48546.31,-157.23,-0.003239,-1.0,-6.5001,0.375,0,97.0,entry=rsi2_next_open; setup_rsi2=0.53; raw_entry=open:23.7158; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.639022475701086; decision_date=2024-10-08 00:00:00; filter_close=23.8503; filter_ma50=20.5427; filter_avg_value_10=52.33; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,COMP,2024-10-08,5.71,5.578,0.132,2024-10-10,5.5,stop_loss,8534,48729.14,-1792.14,-0.036778,-1.5909,-1.7045,1.4773,2,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.578000068664551; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-10,23.255,23.2166,0.0384,2024-10-10,23.2166,same_day_stop_loss_red_candle,2085,48486.59,-80.08,-0.001652,-1.0,-13.9998,3.5,0,96.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:23.2550; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.2165527485085; decision_date=2024-10-09 00:00:00; filter_close=23.4086; filter_ma50=20.6989; filter_avg_value_10=51.20; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AHR,2024-10-11,23.3606,22.7173,0.6433,2024-10-14,23.7158,rsi2_gt_60,2075,48473.2,737.16,0.015208,0.5522,-0.1791,0.694,1,96.0,entry=rsi2_next_open; setup_rsi2=0.06; raw_entry=open:23.3606; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.717273112701395; decision_date=2024-10-10 00:00:00; filter_close=23.2358; filter_ma50=20.8605; filter_avg_value_10=48.72; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,BOOT,2024-10-14,160.04,159.17,0.87,2024-10-14,159.17,same_day_stop_loss_red_candle,303,48492.12,-263.61,-0.005436,-1.0,-1.1149,2.7127,0,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=159.1699981689453; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TLN,2024-10-14,159.75,148.02,11.73,2024-10-16,171.05,rsi2_gt_60,303,48404.25,3423.9,0.070736,0.9633,-0.1066,1.1296,2,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=148.02000427246094; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,BILI,2024-10-16,20.54,20.235,0.305,2024-10-16,20.235,same_day_stop_loss_red_candle,2370,48679.8,-722.85,-0.014849,-1.0,-1.6066,1.0,0,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.23500061035156; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,PI,2024-10-21,218.92,218.24,0.68,2024-10-21,218.24,same_day_stop_loss_red_candle,221,48381.32,-150.28,-0.003106,-1.0,-6.456,12.7796,0,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=218.2400054931641; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,LBRDK,2024-10-22,72.3502,72.2191,0.1311,2024-10-23,76.1423,rsi2_gt_60,670,48474.63,2540.73,0.052414,28.9281,0.0,31.8566,1,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.21910095214844; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
