strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,SBSW,2025-08-01,8.1728,8.0659,0.1069,2025-08-01,8.0659,same_day_stop_loss_red_candle,1223,9995.35,-130.74,-0.01308,-1.0,-2.4545,0.2727,0,95.0,setup_rsi2=0.81; next_open_entry; avg_value_10=89.4532M; adr20=3.5830; close_gt_ma50=True
rsi2,BWXT,2025-08-20,164.6481,163.1723,1.4759,2025-08-20,163.1723,same_day_stop_loss_red_candle,60,9878.89,-88.55,-0.008964,-1.0,-2.3243,0.1622,0,90.0,setup_rsi2=1.12; next_open_entry; avg_value_10=212.9913M; adr20=3.0991; close_gt_ma50=True
rsi2,RBLX,2025-08-18,115.46,112.0,3.46,2025-08-21,114.87,2_day_low_break,86,9929.56,-50.74,-0.00511,-0.1705,-0.9653,1.6879,3,92.0,setup_rsi2=2.04; next_open_entry; avg_value_10=1102.0978M; adr20=5.1466; close_gt_ma50=True
rsi2,BMNR,2025-08-20,50.2652,47.756,2.5093,2025-08-21,47.756,stop_loss,199,10002.78,-499.34,-0.04992,-1.0,-1.2072,0.8526,1,99.0,setup_rsi2=4.24; next_open_entry; avg_value_10=4644.4077M; adr20=14.9000; close_gt_ma50=True
rsi2,TLN,2025-08-21,360.0,351.0,9.0,2025-08-22,351.0,stop_loss,27,9720.0,-243.0,-0.025,-1.0,-1.2378,0.8856,1,92.0,setup_rsi2=1.45; next_open_entry; avg_value_10=282.4336M; adr20=3.7456; close_gt_ma50=True
rsi2,TLN,2025-08-22,357.86,357.47,0.39,2025-08-22,357.47,same_day_stop_loss_red_candle,28,10020.08,-10.92,-0.00109,-1.0,-23.0779,15.8469,0,90.0,setup_rsi2=1.08; next_open_entry; avg_value_10=287.9846M; adr20=3.7528; close_gt_ma50=True
rsi2,PLTR,2025-08-21,157.17,142.34,14.83,2025-08-25,151.77,2_day_low_break,63,9901.71,-340.2,-0.034358,-0.3641,-0.526,0.4066,2,93.0,setup_rsi2=0.90; next_open_entry; avg_value_10=14428.5161M; adr20=4.0879; close_gt_ma50=True
rsi2,BWXT,2025-08-21,163.5412,161.2178,2.3235,2025-08-25,162.6039,2_day_low_break,61,9976.01,-57.18,-0.005732,-0.4034,-0.5665,1.618,2,90.0,setup_rsi2=0.69; next_open_entry; avg_value_10=210.2281M; adr20=3.1155; close_gt_ma50=True
rsi2,RGTI,2025-08-22,14.185,14.175,0.01,2025-08-25,14.175,stop_loss,705,10000.43,-7.05,-0.000705,-1.0,-36.4992,78.4982,1,95.0,setup_rsi2=3.67; next_open_entry; avg_value_10=674.7693M; adr20=8.3332; close_gt_ma50=True
rsi2,COUR,2025-08-22,11.27,11.155,0.115,2025-08-25,11.155,stop_loss,889,10019.03,-102.24,-0.010204,-1.0,-1.2174,2.1304,1,90.0,setup_rsi2=3.86; next_open_entry; avg_value_10=30.3696M; adr20=4.3684; close_gt_ma50=True
rsi2,JOBY,2025-08-21,14.965,14.1,0.865,2025-08-26,14.195,2_day_low_break,668,9996.62,-514.36,-0.051453,-0.8902,-0.941,0.6301,3,95.0,setup_rsi2=1.84; next_open_entry; avg_value_10=414.2570M; adr20=8.0531; close_gt_ma50=True
rsi2,CLS,2025-08-21,183.29,173.23,10.06,2025-08-29,195.34,2_day_low_break,54,9897.66,650.7,0.065743,1.1978,-0.4254,3.1153,6,95.0,setup_rsi2=2.12; next_open_entry; avg_value_10=584.8448M; adr20=5.2482; close_gt_ma50=True
rsi2,LTBR,2025-08-21,13.92,12.93,0.99,2025-08-29,15.39,2_day_low_break,718,9994.56,1055.46,0.105603,1.4848,-0.2424,3.1414,6,94.0,setup_rsi2=4.53; next_open_entry; avg_value_10=29.1951M; adr20=9.6837; close_gt_ma50=True
rsi2,FFAI,2025-08-22,2.27,2.15,0.12,2025-08-29,2.295,2_day_low_break,4412,10015.24,110.3,0.011013,0.2083,-0.5833,1.9167,5,92.0,setup_rsi2=4.09; next_open_entry; avg_value_10=37.4908M; adr20=11.9475; close_gt_ma50=True
rsi2,TLN,2025-08-25,358.5,348.86,9.64,2025-08-29,375.0,2_day_low_break,27,9679.5,445.5,0.046025,1.7116,-0.5664,3.7085,4,90.0,setup_rsi2=0.78; next_open_entry; avg_value_10=270.0686M; adr20=3.7136; close_gt_ma50=True
rsi2,MP,2025-08-21,68.21,66.08,2.13,2025-09-02,66.08,stop_loss,146,9958.66,-310.98,-0.031227,-1.0,-1.5916,3.3897,8,98.0,setup_rsi2=3.99; next_open_entry; avg_value_10=1002.9309M; adr20=6.7886; close_gt_ma50=True
rsi2,WLDN,2025-09-03,107.15,105.94,1.21,2025-09-03,105.94,same_day_stop_loss_red_candle,93,9964.95,-112.53,-0.011293,-1.0,-4.9091,0.4297,0,96.0,setup_rsi2=4.35; next_open_entry; avg_value_10=53.8294M; adr20=5.9838; close_gt_ma50=True
rsi2,WLDN,2025-09-04,103.86,101.21,2.65,2025-09-04,101.21,same_day_stop_loss_red_candle,96,9970.56,-254.4,-0.025515,-1.0,-1.0075,0.1283,0,96.0,setup_rsi2=2.34; next_open_entry; avg_value_10=52.9006M; adr20=5.8029; close_gt_ma50=True
rsi2,EVLV,2025-09-04,7.97,7.841,0.129,2025-09-04,7.841,same_day_stop_loss_red_candle,1258,10026.26,-162.28,-0.016186,-1.0,-1.3178,0.4264,0,94.0,setup_rsi2=4.08; next_open_entry; avg_value_10=25.6440M; adr20=5.3187; close_gt_ma50=True
rsi2,WLDN,2025-09-05,103.63,101.19,2.44,2025-09-05,101.19,same_day_stop_loss_red_candle,96,9948.48,-234.24,-0.023545,-1.0,-3.1271,0.2459,0,95.0,setup_rsi2=1.94; next_open_entry; avg_value_10=52.7494M; adr20=6.0198; close_gt_ma50=True
rsi2,APLD,2025-09-05,14.69,14.055,0.635,2025-09-05,14.055,same_day_stop_loss_red_candle,682,10018.58,-433.07,-0.043227,-1.0,-1.6,0.211,0,92.0,setup_rsi2=2.26; next_open_entry; avg_value_10=368.3085M; adr20=8.1125; close_gt_ma50=True
rsi2,TDUP,2025-09-03,10.31,10.21,0.1,2025-09-09,11.09,2_day_low_break,971,10011.01,757.38,0.075655,7.8,-2.09,15.8999,4,98.0,setup_rsi2=4.16; next_open_entry; avg_value_10=28.3876M; adr20=5.5699; close_gt_ma50=True
rsi2,WLDN,2025-09-08,99.85,96.0,3.85,2025-09-09,96.0,stop_loss,100,9985.0,-385.0,-0.038558,-1.0,-1.5714,0.4104,1,95.0,setup_rsi2=0.59; next_open_entry; avg_value_10=49.8081M; adr20=5.4409; close_gt_ma50=True
rsi2,EVLV,2025-09-05,7.96,7.8,0.16,2025-09-10,8.085,2_day_low_break,1259,10021.64,157.38,0.015704,0.7813,-1.4375,4.0,3,94.0,setup_rsi2=2.56; next_open_entry; avg_value_10=25.4221M; adr20=5.3149; close_gt_ma50=True
rsi2,PGEN,2025-09-10,4.12,4.02,0.1,2025-09-10,4.02,same_day_stop_loss_red_candle,2439,10048.68,-243.9,-0.024272,-1.0,-2.3,0.9,0,99.0,setup_rsi2=4.66; next_open_entry; avg_value_10=37.2008M; adr20=11.6867; close_gt_ma50=True
rsi2,LQDA,2025-09-11,27.3,27.26,0.04,2025-09-11,27.26,same_day_stop_loss_red_candle,368,10046.4,-14.72,-0.001465,-1.0,-14.7504,8.5002,0,95.0,setup_rsi2=4.42; next_open_entry; avg_value_10=61.9764M; adr20=4.6976; close_gt_ma50=True
rsi2,UAMY,2025-09-03,4.38,4.14,0.24,2025-09-12,4.5,2_day_low_break,2287,10017.06,274.44,0.027397,0.5,-0.5417,2.5833,7,97.0,setup_rsi2=4.90; next_open_entry; avg_value_10=28.9359M; adr20=9.2389; close_gt_ma50=True
rsi2,PGEN,2025-09-11,4.07,3.89,0.18,2025-09-12,3.89,stop_loss,2471,10056.97,-444.78,-0.044226,-1.0,-1.6667,0.5556,1,99.0,setup_rsi2=3.19; next_open_entry; avg_value_10=32.4787M; adr20=11.3376; close_gt_ma50=True
rsi2,LQDA,2025-09-12,26.83,26.71,0.12,2025-09-12,26.71,same_day_stop_loss_red_candle,374,10034.42,-44.88,-0.004473,-1.0,-9.9166,2.5833,0,93.0,setup_rsi2=2.67; next_open_entry; avg_value_10=62.7310M; adr20=4.5580; close_gt_ma50=True
rsi2,WLDN,2025-09-10,96.43,93.8,2.63,2025-09-15,100.36,2_day_low_break,104,10028.72,408.72,0.040755,1.4943,-0.3308,3.7224,3,94.0,setup_rsi2=0.18; next_open_entry; avg_value_10=45.2195M; adr20=5.3914; close_gt_ma50=True
rsi2,WWW,2025-09-12,30.0264,29.9575,0.0689,2025-09-15,29.859,stop_loss,335,10058.84,-56.08,-0.005576,-2.4286,-4.7142,13.8569,1,92.0,setup_rsi2=2.84; next_open_entry; avg_value_10=49.6896M; adr20=3.1337; close_gt_ma50=True
rsi2,INDV,2025-09-15,23.63,23.06,0.57,2025-09-15,23.06,same_day_stop_loss_red_candle,426,10066.38,-242.82,-0.024122,-1.0,-2.0439,0.0,0,93.0,setup_rsi2=1.11; next_open_entry; avg_value_10=51.4109M; adr20=2.9144; close_gt_ma50=True
rsi2,AU,2025-08-20,49.9939,49.946,0.048,2025-09-16,63.5442,2_day_low_break,200,9998.78,2710.07,0.271039,282.5226,-1.3999,331.0286,19,90.0,setup_rsi2=1.06; next_open_entry; avg_value_10=118.5494M; adr20=3.3035; close_gt_ma50=True
rsi2,INDV,2025-09-16,23.2,22.465,0.735,2025-09-16,22.465,same_day_stop_loss_red_candle,434,10068.8,-318.99,-0.031681,-1.0,-1.2653,0.0,0,92.0,setup_rsi2=1.08; next_open_entry; avg_value_10=51.0939M; adr20=3.0292; close_gt_ma50=True
rsi2,LQDA,2025-09-15,25.95,25.64,0.31,2025-09-17,25.64,stop_loss,388,10068.6,-120.28,-0.011946,-1.0,-3.1613,6.6129,2,93.0,setup_rsi2=0.71; next_open_entry; avg_value_10=64.4298M; adr20=4.7183; close_gt_ma50=True
rsi2,INDV,2025-09-17,22.89,22.27,0.62,2025-09-18,22.27,stop_loss,439,10048.71,-272.18,-0.027086,-1.0,-1.0806,0.7177,1,93.0,setup_rsi2=0.42; next_open_entry; avg_value_10=49.2398M; adr20=3.0143; close_gt_ma50=True
rsi2,PGEN,2025-09-16,3.63,3.47,0.16,2025-09-19,3.75,2_day_low_break,2772,10062.36,332.64,0.033058,0.75,-0.1875,3.1875,3,98.0,setup_rsi2=3.81; next_open_entry; avg_value_10=27.0246M; adr20=10.1416; close_gt_ma50=True
rsi2,WWW,2025-09-16,29.7113,29.7014,0.0098,2025-09-19,29.7014,stop_loss,338,10042.4,-3.33,-0.000332,-1.0,-79.9853,107.9802,3,91.0,setup_rsi2=1.92; next_open_entry; avg_value_10=48.5375M; adr20=3.2753; close_gt_ma50=True
rsi2,AEO,2025-09-23,17.8082,17.6022,0.2059,2025-09-23,17.6022,same_day_stop_loss_red_candle,568,10115.03,-116.97,-0.011564,-1.0,-1.6191,1.7619,0,90.0,setup_rsi2=4.46; next_open_entry; avg_value_10=217.8939M; adr20=5.9055; close_gt_ma50=True
rsi2,KGC,2025-09-19,22.4726,21.9132,0.5593,2025-09-24,23.5013,2_day_low_break,448,10067.7,460.88,0.045778,1.8393,-0.1607,4.3036,3,92.0,setup_rsi2=4.71; next_open_entry; avg_value_10=357.9225M; adr20=2.5211; close_gt_ma50=True
rsi2,RDDT,2025-09-24,241.51,235.85,5.66,2025-09-24,235.85,same_day_stop_loss_red_candle,41,9901.91,-232.06,-0.023436,-1.0,-1.1696,0.4399,0,91.0,setup_rsi2=3.18; next_open_entry; avg_value_10=1609.0929M; adr20=5.7534; close_gt_ma50=True
rsi2,MP,2025-09-08,62.65,61.401,1.249,2025-09-25,70.5,2_day_low_break,159,9961.35,1248.15,0.125299,6.285,-0.8607,15.6765,13,97.0,setup_rsi2=3.45; next_open_entry; avg_value_10=584.3547M; adr20=6.1362; close_gt_ma50=True
rsi2,APLD,2025-09-08,13.85,13.674,0.176,2025-09-25,22.23,2_day_low_break,723,10013.55,6058.74,0.605054,47.6135,-3.9204,66.818,13,91.0,setup_rsi2=1.06; next_open_entry; avg_value_10=352.0766M; adr20=8.1045; close_gt_ma50=True
rsi2,LDI,2025-09-24,3.26,3.25,0.01,2025-09-25,3.16,stop_loss,3101,10109.26,-310.1,-0.030675,-10.0,-17.9,13.0,1,97.0,setup_rsi2=3.19; next_open_entry; avg_value_10=94.4273M; adr20=13.6857; close_gt_ma50=True
rsi2,LDI,2025-09-26,3.25,3.081,0.169,2025-09-29,3.081,stop_loss,3108,10101.0,-525.25,-0.052,-1.0,-1.5385,0.6509,1,96.0,setup_rsi2=1.98; next_open_entry; avg_value_10=74.9187M; adr20=13.8355; close_gt_ma50=True
rsi2,PRCH,2025-09-26,17.45,16.86,0.59,2025-09-29,16.86,stop_loss,578,10086.1,-341.02,-0.033811,-1.0,-1.1356,0.1695,1,95.0,setup_rsi2=3.91; next_open_entry; avg_value_10=43.6916M; adr20=4.7759; close_gt_ma50=True
rsi2,PGY,2025-09-26,35.0,33.13,1.87,2025-09-29,33.13,stop_loss,288,10080.0,-538.56,-0.053429,-1.0,-1.7914,0.2781,1,94.0,setup_rsi2=2.73; next_open_entry; avg_value_10=162.4776M; adr20=6.8688; close_gt_ma50=True
rsi2,PRCH,2025-09-29,17.1,17.0,0.1,2025-09-29,17.0,same_day_stop_loss_red_candle,590,10089.0,-59.0,-0.005848,-1.0,-3.2,2.33,0,95.0,setup_rsi2=2.30; next_open_entry; avg_value_10=41.6557M; adr20=4.6211; close_gt_ma50=True
rsi2,OPEN,2025-09-24,7.6,6.91,0.69,2025-09-30,8.01,2_day_low_break,1329,10100.4,544.89,0.053947,0.5942,-0.4203,2.3333,4,99.0,setup_rsi2=4.93; next_open_entry; avg_value_10=3991.9876M; adr20=17.3355; close_gt_ma50=True
rsi2,ALAB,2025-09-26,200.535,191.66,8.875,2025-09-30,191.66,stop_loss,50,10026.75,-443.75,-0.044257,-1.0,-1.2682,1.0146,2,95.0,setup_rsi2=1.57; next_open_entry; avg_value_10=1790.1716M; adr20=6.5159; close_gt_ma50=True
rsi2,RDDT,2025-09-26,234.08,223.5,10.58,2025-09-30,231.238,2_day_low_break,43,10065.44,-122.21,-0.012141,-0.2686,-0.8497,1.1673,2,92.0,setup_rsi2=2.00; next_open_entry; avg_value_10=1605.2207M; adr20=5.4612; close_gt_ma50=True
rsi2,PRCH,2025-09-30,17.03,16.78,0.25,2025-09-30,16.78,same_day_stop_loss_red_candle,591,10064.73,-147.75,-0.01468,-1.0,-2.24,0.6,0,95.0,setup_rsi2=2.02; next_open_entry; avg_value_10=43.4696M; adr20=4.4115; close_gt_ma50=True
rsi2,RZLV,2025-09-30,5.42,5.01,0.41,2025-09-30,5.01,same_day_stop_loss_red_candle,1859,10075.78,-762.19,-0.075646,-1.0,-1.7561,0.0854,0,94.0,setup_rsi2=4.20; next_open_entry; avg_value_10=149.3441M; adr20=13.4920; close_gt_ma50=True
rsi2,CRDO,2025-09-26,146.305,138.0,8.305,2025-10-01,142.57,2_day_low_break,69,10095.04,-257.71,-0.025529,-0.4497,-0.8495,0.776,3,95.0,setup_rsi2=2.18; next_open_entry; avg_value_10=963.4774M; adr20=5.8539; close_gt_ma50=True
rsi2,PRCH,2025-10-01,16.76,16.47,0.29,2025-10-06,16.47,stop_loss,601,10072.76,-174.29,-0.017303,-1.0,-1.4414,2.3793,3,94.0,setup_rsi2=0.89; next_open_entry; avg_value_10=42.0800M; adr20=4.4754; close_gt_ma50=True
rsi2,PSIX,2025-10-02,93.9,90.56,3.34,2025-10-06,90.56,stop_loss,107,10047.3,-357.38,-0.03557,-1.0,-2.8563,1.4401,2,94.0,setup_rsi2=0.83; next_open_entry; avg_value_10=76.2003M; adr20=7.5711; close_gt_ma50=True
rsi2,LASR,2025-09-26,28.22,27.925,0.295,2025-10-07,30.64,2_day_low_break,357,10074.54,863.94,0.085755,8.2034,-1.4576,13.7288,7,94.0,setup_rsi2=4.78; next_open_entry; avg_value_10=31.3649M; adr20=4.6783; close_gt_ma50=True
rsi2,RZLV,2025-10-01,6.05,4.7,1.35,2025-10-07,6.43,2_day_low_break,1667,10085.35,633.46,0.06281,0.2815,-0.8222,1.1333,4,95.0,setup_rsi2=2.94; next_open_entry; avg_value_10=173.1149M; adr20=14.1644; close_gt_ma50=True
rsi2,BMNR,2025-09-26,49.5654,47.1961,2.3693,2025-10-08,58.5628,2_day_low_break,203,10061.79,1826.46,0.181525,3.7975,-0.9578,6.7595,8,99.0,setup_rsi2=4.80; next_open_entry; avg_value_10=3019.8563M; adr20=8.6871; close_gt_ma50=True
rsi2,AMPX,2025-10-01,10.48,10.05,0.43,2025-10-08,12.65,2_day_low_break,961,10071.28,2085.37,0.207061,5.0465,-0.2791,8.3489,5,99.0,setup_rsi2=3.81; next_open_entry; avg_value_10=112.0482M; adr20=9.8740; close_gt_ma50=True
rsi2,APP,2025-10-07,595.215,545.0,50.215,2025-10-09,592.26,2_day_low_break,17,10118.66,-50.24,-0.004965,-0.0588,-0.074,1.1902,2,92.0,setup_rsi2=2.10; next_open_entry; avg_value_10=5271.9606M; adr20=5.3873; close_gt_ma50=True
rsi2,WBD,2025-10-09,17.84,17.68,0.16,2025-10-09,17.68,same_day_stop_loss_red_candle,568,10133.12,-90.88,-0.008969,-1.0,-3.6875,2.5625,0,92.0,setup_rsi2=3.24; next_open_entry; avg_value_10=616.9858M; adr20=5.1571; close_gt_ma50=True
rsi2,IONQ,2025-10-01,61.385,60.59,0.795,2025-10-10,72.599,2_day_low_break,164,10067.14,1839.1,0.182683,14.1057,-1.566,27.151,7,95.0,setup_rsi2=3.05; next_open_entry; avg_value_10=2524.6813M; adr20=8.0915; close_gt_ma50=True
rsi2,NKTR,2025-10-10,55.7,53.75,1.95,2025-10-10,53.75,same_day_stop_loss_red_candle,181,10081.7,-352.95,-0.035009,-1.0,-1.4308,0.4051,0,98.0,setup_rsi2=4.05; next_open_entry; avg_value_10=46.4214M; adr20=6.3165; close_gt_ma50=True
rsi2,STX,2025-10-10,219.4405,217.6782,1.7623,2025-10-10,217.6782,same_day_stop_loss_red_candle,46,10094.26,-81.06,-0.008031,-1.0,-4.3899,2.1808,0,92.0,setup_rsi2=4.63; next_open_entry; avg_value_10=1362.7821M; adr20=4.7587; close_gt_ma50=True
rsi2,WBD,2025-10-10,17.72,17.25,0.47,2025-10-10,17.25,same_day_stop_loss_red_candle,571,10118.12,-268.37,-0.026524,-1.0,-1.3617,1.6809,0,90.0,setup_rsi2=2.27; next_open_entry; avg_value_10=610.3729M; adr20=4.9630; close_gt_ma50=True
rsi2,UMAC,2025-10-13,13.78,13.26,0.52,2025-10-14,13.26,stop_loss,735,10128.3,-382.2,-0.037736,-1.0,-1.2115,3.4039,1,93.0,setup_rsi2=2.34; next_open_entry; avg_value_10=67.7619M; adr20=11.3554; close_gt_ma50=True
rsi2,STX,2025-10-13,224.578,211.7043,12.8737,2025-10-14,211.7043,stop_loss,45,10106.01,-579.32,-0.057324,-1.0,-1.1593,0.007,1,92.0,setup_rsi2=1.80; next_open_entry; avg_value_10=1319.7935M; adr20=4.6053; close_gt_ma50=True
rsi2,TTMI,2025-10-13,55.81,53.5,2.31,2025-10-14,53.5,stop_loss,181,10101.61,-418.11,-0.04139,-1.0,-1.0606,0.29,1,91.0,setup_rsi2=4.74; next_open_entry; avg_value_10=160.2711M; adr20=5.2680; close_gt_ma50=True
rsi2,DK,2025-10-08,31.0246,29.6403,1.3843,2025-10-16,32.8213,2_day_low_break,326,10114.03,585.72,0.057911,1.2979,-0.2766,3.0922,6,91.0,setup_rsi2=2.70; next_open_entry; avg_value_10=54.6354M; adr20=5.2106; close_gt_ma50=True
rsi2,NKTR,2025-10-13,55.3,52.91,2.39,2025-10-16,55.16,2_day_low_break,183,10119.9,-25.62,-0.002532,-0.0586,-0.6569,1.3975,3,98.0,setup_rsi2=1.91; next_open_entry; avg_value_10=42.4650M; adr20=6.4371; close_gt_ma50=True
