strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AHR,2024-10-09,23.7158,23.639,0.0768,2024-10-09,23.639,same_day_stop_loss_red_candle,2031,48166.86,-156.0,-0.003239,-1.0,-6.5001,0.375,0,97.0,entry=rsi2_next_open; setup_rsi2=0.53; raw_entry=open:23.7158; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.639022475701086; decision_date=2024-10-08 00:00:00; filter_close=23.8503; filter_ma50=20.5427; filter_avg_value_10=52.33; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,COMP,2024-10-08,5.71,5.578,0.132,2024-10-10,5.5,stop_loss,8441,48198.11,-1772.61,-0.036778,-1.5909,-1.7045,1.4773,2,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.578000068664551; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AHR,2024-10-10,23.255,23.2166,0.0384,2024-10-10,23.2166,same_day_stop_loss_red_candle,2068,48091.26,-79.43,-0.001652,-1.0,-13.9998,3.5,0,96.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:23.2550; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.2165527485085; decision_date=2024-10-09 00:00:00; filter_close=23.4086; filter_ma50=20.6989; filter_avg_value_10=51.20; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,BOOT,2024-10-14,160.04,159.17,0.87,2024-10-14,159.17,same_day_stop_loss_red_candle,301,48172.04,-261.87,-0.005436,-1.0,-1.1149,2.7127,0,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=159.1699981689453; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AHR,2024-10-11,23.3606,22.7173,0.6433,2024-10-15,23.9367,hold_2d_close,2058,48076.07,1185.59,0.024661,0.8955,-0.1791,1.1597,2,96.0,entry=rsi2_next_open; setup_rsi2=0.06; raw_entry=open:23.3606; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.717273112701395; decision_date=2024-10-10 00:00:00; filter_close=23.2358; filter_ma50=20.8605; filter_avg_value_10=48.72; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,TLN,2024-10-14,159.75,148.02,11.73,2024-10-16,171.05,hold_2d_close,301,48084.75,3401.3,0.070736,0.9633,-0.1066,1.1296,2,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=148.02000427246094; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,BILI,2024-10-16,20.54,20.235,0.305,2024-10-16,20.235,same_day_stop_loss_red_candle,2352,48310.08,-717.36,-0.014849,-1.0,-1.6066,1.0,0,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.23500061035156; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,PI,2024-10-21,218.92,218.24,0.68,2024-10-21,218.24,same_day_stop_loss_red_candle,220,48162.4,-149.6,-0.003106,-1.0,-6.456,12.7796,0,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=218.2400054931641; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,FUTU,2024-10-18,93.1928,83.0869,10.1058,2024-10-22,88.8177,hold_2d_close,518,48273.85,-2266.26,-0.046946,-0.4329,-0.589,0.0428,2,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=83.08693740186857; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,LBRDK,2024-10-22,72.3502,72.2191,0.1311,2024-10-24,75.7584,hold_2d_close,665,48112.88,2266.48,0.047108,25.9996,0.0,36.2851,2,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.21910095214844; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HROW,2024-10-28,51.66,50.56,1.1,2024-10-28,50.56,same_day_stop_loss_red_candle,936,48353.76,-1029.6,-0.021293,-1.0,-4.9727,0.2273,0,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=50.560001373291016; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CNK,2024-10-25,27.8623,27.5668,0.2955,2024-10-29,29.2116,hold_2d_close,1732,48257.51,2336.97,0.048427,4.5667,-0.1333,6.0333,2,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.56683881571418; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,BWIN,2024-10-28,50.83,50.12,0.71,2024-10-29,50.12,stop_loss,950,48288.5,-674.5,-0.013968,-1.0,-1.3099,0.8591,1,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=50.119998931884766; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HROW,2024-10-29,46.91,46.19,0.72,2024-10-29,46.19,same_day_stop_loss_red_candle,1029,48270.39,-740.88,-0.015349,-1.0,-2.2222,0.3194,0,98.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:46.9100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.18999862670898; decision_date=2024-10-28 00:00:00; filter_close=47.2000; filter_ma50=46.0626; filter_avg_value_10=31.23; filter_adr20=5.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HROW,2024-10-30,46.05,45.31,0.74,2024-10-30,45.31,same_day_stop_loss_red_candle,1048,48260.4,-775.52,-0.016069,-1.0,-2.5135,0.0676,0,98.0,entry=rsi2_next_open; setup_rsi2=1.13; raw_entry=open:46.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=45.310001373291016; decision_date=2024-10-29 00:00:00; filter_close=46.5500; filter_ma50=46.2040; filter_avg_value_10=31.10; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,VS,2024-10-30,2.13,2.07,0.06,2024-10-30,2.07,same_day_stop_loss_red_candle,22641,48225.33,-1358.46,-0.028169,-1.0,-2.0,0.4167,0,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.069999933242798; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AAOI,2024-10-30,15.29,15.19,0.1,2024-10-30,15.19,same_day_stop_loss_red_candle,3149,48148.21,-314.9,-0.00654,-1.0,-2.9,12.0,0,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.1899995803833; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,GEVO,2024-11-01,2.37,2.3,0.07,2024-11-01,2.3,same_day_stop_loss_red_candle,20313,48141.81,-1421.91,-0.029536,-1.0,-2.2857,1.0,0,99.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:2.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=2.299999952316284; decision_date=2024-10-31 00:00:00; filter_close=2.3300; filter_ma50=1.6554; filter_avg_value_10=33.39; filter_adr20=12.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,APLD,2024-11-01,6.82,6.7,0.12,2024-11-01,6.7,same_day_stop_loss_red_candle,7048,48067.36,-845.76,-0.017595,-1.0,-4.8333,3.5417,0,93.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:6.8200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.699999809265137; decision_date=2024-10-31 00:00:00; filter_close=6.7600; filter_ma50=6.6652; filter_avg_value_10=111.12; filter_adr20=10.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,VNO,2024-11-01,40.5258,39.785,0.7409,2024-11-01,39.785,same_day_stop_loss_red_candle,1185,48023.09,-877.92,-0.018281,-1.0,-1.3506,0.026,0,92.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:40.5258; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=39.78495910857536; decision_date=2024-10-31 00:00:00; filter_close=39.8427; filter_ma50=36.9838; filter_avg_value_10=60.69; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,SATS,2024-11-04,25.08,24.53,0.55,2024-11-04,24.53,same_day_stop_loss_red_candle,1915,48028.2,-1053.25,-0.02193,-1.0,-1.8182,0.3818,0,91.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:25.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.530000686645508; decision_date=2024-11-01 00:00:00; filter_close=24.6800; filter_ma50=23.8540; filter_avg_value_10=25.64; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,PLTR,2024-11-01,41.93,40.9,1.03,2024-11-05,51.13,hold_2d_close,1146,48051.78,10543.2,0.219413,8.9321,-0.8718,9.3641,2,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.900001525878906; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,SE,2024-11-01,94.48,92.5,1.98,2024-11-05,95.74,hold_2d_close,508,47995.84,640.08,0.013336,0.6364,-0.3788,1.1061,2,93.0,entry=rsi2_next_open; setup_rsi2=2.14; raw_entry=open:94.4800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=92.5; decision_date=2024-10-31 00:00:00; filter_close=94.0500; filter_ma50=89.7818; filter_avg_value_10=248.79; filter_adr20=2.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,NVDA,2024-11-01,134.6466,132.0576,2.589,2024-11-05,139.8545,hold_2d_close,356,47934.19,1854.02,0.038678,2.0116,-0.0502,2.1892,2,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=132.05764589588958; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,VNO,2024-11-04,39.6406,39.5252,0.1155,2024-11-05,39.5252,stop_loss,1210,47965.18,-139.71,-0.002913,-1.0,-6.1665,16.083,1,92.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:39.6406; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=39.52518174875616; decision_date=2024-11-01 00:00:00; filter_close=39.6695; filter_ma50=37.1235; filter_avg_value_10=58.87; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CAPR,2024-11-05,18.65,18.56,0.09,2024-11-05,18.56,same_day_stop_loss_red_candle,2604,48564.6,-234.36,-0.004826,-1.0,-7.1111,7.2222,0,99.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:18.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.559999465942383; decision_date=2024-11-04 00:00:00; filter_close=18.6000; filter_ma50=12.6860; filter_avg_value_10=25.81; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,EXK,2024-11-05,4.83,4.7,0.13,2024-11-05,4.7,same_day_stop_loss_red_candle,10108,48821.64,-1314.04,-0.026915,-1.0,-1.1538,2.8462,0,95.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:4.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.699999809265137; decision_date=2024-11-04 00:00:00; filter_close=4.7700; filter_ma50=4.0744; filter_avg_value_10=33.96; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,IAG,2024-11-05,5.33,5.27,0.06,2024-11-05,5.27,same_day_stop_loss_red_candle,9157,48806.81,-549.42,-0.011257,-1.0,-1.1667,1.5,0,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.269999980926514; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,PCT,2024-11-05,12.59,12.13,0.46,2024-11-07,12.13,stop_loss,3857,48559.63,-1774.22,-0.036537,-1.0,-1.5,3.7174,2,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.130000114440918; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CRMD,2024-11-05,9.58,9.4,0.18,2024-11-07,10.63,hold_2d_close,5069,48561.02,5322.45,0.109603,5.8333,0.0,6.2778,2,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.399999618530272; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CORZ,2024-11-05,12.73,12.51,0.22,2024-11-07,16.46,hold_2d_close,3826,48704.98,14270.98,0.293009,16.9546,-0.5,18.0455,2,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.510000228881836; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,NNE,2024-11-05,17.47,16.58,0.89,2024-11-07,21.7,hold_2d_close,2791,48758.77,11805.93,0.242129,4.7528,-0.6966,4.9775,2,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.579999923706055; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,VST,2024-11-05,115.3319,110.5623,4.7695,2024-11-07,134.5886,hold_2d_close,422,48670.05,8126.32,0.166968,4.0374,-0.0873,5.7131,2,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=110.56233641939072; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,TPG,2024-11-05,58.5694,55.7799,2.7895,2024-11-07,62.1826,hold_2d_close,834,48846.86,3013.41,0.061691,1.2953,-0.8221,1.8591,2,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.77991972612525; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,VRT,2024-11-05,107.2794,104.3751,2.9043,2024-11-07,121.9306,hold_2d_close,454,48704.85,6651.66,0.136571,5.0447,-0.1512,5.9674,2,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=104.37511117649628; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,EVGO,2024-11-07,6.69,6.44,0.25,2024-11-07,6.44,same_day_stop_loss_red_candle,7600,50844.0,-1900.0,-0.037369,-1.0,-3.68,0.94,0,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.440000057220459; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,EVGO,2024-11-08,6.18,5.77,0.41,2024-11-08,5.77,same_day_stop_loss_red_candle,8211,50743.98,-3366.51,-0.066343,-1.0,-1.6829,0.0244,0,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.769999980926514; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,JANX,2024-11-13,52.92,51.995,0.925,2024-11-13,51.995,same_day_stop_loss_red_candle,955,50538.6,-883.37,-0.017479,-1.0,-1.0703,0.8541,0,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.994998931884766; decision_date=2024-11-12 00:00:00; filter_close=52.8400; filter_ma50=49.3124; filter_avg_value_10=39.00; filter_adr20=5.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ADMA,2024-11-18,19.04,19.02,0.02,2024-11-18,19.02,same_day_stop_loss_red_candle,2656,50570.24,-53.12,-0.00105,-1.0,-6.9999,27.3993,0,96.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:19.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.020000457763672; decision_date=2024-11-15 00:00:00; filter_close=19.0400; filter_ma50=18.5429; filter_avg_value_10=90.70; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,EXEL,2024-11-18,34.15,34.06,0.09,2024-11-18,34.06,same_day_stop_loss_red_candle,1487,50781.05,-133.83,-0.002635,-1.0,-1.0,5.3333,0,92.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:34.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.060001373291016; decision_date=2024-11-15 00:00:00; filter_close=34.4500; filter_ma50=29.0432; filter_avg_value_10=82.15; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,COMP,2024-11-18,6.32,6.31,0.01,2024-11-18,6.31,same_day_stop_loss_red_candle,8036,50787.52,-80.36,-0.001582,-1.0,-22.9995,0.0,0,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:6.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.309999942779541; decision_date=2024-11-15 00:00:00; filter_close=6.3200; filter_ma50=6.1276; filter_avg_value_10=31.79; filter_adr20=5.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,RVMD,2024-11-18,55.31,54.89,0.42,2024-11-18,54.89,same_day_stop_loss_red_candle,918,50774.58,-385.56,-0.007594,-1.0,-3.8571,1.5238,0,90.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:55.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=54.88999938964844; decision_date=2024-11-15 00:00:00; filter_close=55.1300; filter_ma50=49.1404; filter_avg_value_10=101.91; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,LEU,2024-11-18,72.0,68.65,3.35,2024-11-19,68.65,stop_loss,703,50616.0,-2355.05,-0.046528,-1.0,-2.2209,2.2,1,92.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:72.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=68.6500015258789; decision_date=2024-11-15 00:00:00; filter_close=70.1600; filter_ma50=69.2742; filter_avg_value_10=201.07; filter_adr20=12.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,PTON,2024-11-19,7.43,7.36,0.07,2024-11-19,7.36,same_day_stop_loss_red_candle,6885,51155.55,-481.95,-0.009421,-1.0,-1.7143,7.5715,0,97.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:7.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.360000133514404; decision_date=2024-11-18 00:00:00; filter_close=7.5800; filter_ma50=5.8656; filter_avg_value_10=154.40; filter_adr20=8.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,COMP,2024-11-19,6.13,6.09,0.04,2024-11-19,6.09,same_day_stop_loss_red_candle,8357,51228.41,-334.28,-0.006525,-1.0,-1.5,4.25,0,90.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:6.1300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.090000152587891; decision_date=2024-11-18 00:00:00; filter_close=6.1900; filter_ma50=6.1334; filter_avg_value_10=28.97; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AGX,2024-11-18,135.9776,125.6091,10.3685,2024-11-20,145.3072,hold_2d_close,371,50447.67,3461.31,0.068612,0.8998,-0.2328,1.437,2,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:135.9776; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=125.60908114122164; decision_date=2024-11-15 00:00:00; filter_close=135.1762; filter_ma50=116.1938; filter_avg_value_10=49.19; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,POWL,2024-11-18,95.5069,89.3206,6.1862,2024-11-20,89.1444,stop_loss,529,50523.14,-3365.72,-0.066617,-1.0285,-1.9189,1.3074,2,96.0,entry=rsi2_next_open; setup_rsi2=3.02; raw_entry=open:95.5069; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=89.32064973195824; decision_date=2024-11-15 00:00:00; filter_close=92.2895; filter_ma50=82.1559; filter_avg_value_10=147.11; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CORT,2024-11-18,52.0,51.51,0.49,2024-11-20,56.09,hold_2d_close,972,50544.0,3975.48,0.078654,8.3469,-0.6327,8.4285,2,94.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:52.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=51.5099983215332; decision_date=2024-11-15 00:00:00; filter_close=51.8300; filter_ma50=46.4612; filter_avg_value_10=63.52; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CRDO,2024-11-18,40.15,39.18,0.97,2024-11-20,42.97,hold_2d_close,1260,50589.0,3553.2,0.070237,2.9072,-0.2062,4.5876,2,93.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:40.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=39.18000030517578; decision_date=2024-11-15 00:00:00; filter_close=39.7600; filter_ma50=35.6163; filter_avg_value_10=119.13; filter_adr20=5.39; rs_bucket=rs90_100
