strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
breakout_1_1,FUTU,2025-08-07,155.1124,149.4531,5.6592,2025-08-12,162.5727,hold_3d_exit,63,9772.08,470.0,0.048096,1.3183,-0.4035,1.7009,3,93.0,"buy_stop=pivot_high_1_1:155.1124; entry=max(open,pivot); prev_close=152.5829; require_prev_close_lte_pivot=True; avg_value_10=318.5916M; adr20=4.2932; dr=2.4944; adr5=3.4041; distance_to_ma5=5.1976; adr10_price=5.9464"
breakout_1_1,FFAI,2025-08-07,2.5,2.16,0.34,2025-08-12,2.58,hold_3d_exit,3963,9907.5,317.04,0.032,0.2353,-0.6765,0.4118,3,93.0,"buy_stop=pivot_high_1_1:2.5000; entry=max(open,pivot); prev_close=2.2900; require_prev_close_lte_pivot=True; avg_value_10=43.6642M; adr20=17.4742; dr=11.1597; adr5=11.3773; distance_to_ma5=0.1157; adr10_price=0.3338"
breakout_1_1,SANM,2025-08-07,118.85,113.84,5.01,2025-08-12,123.84,hold_3d_exit,83,9864.55,414.17,0.041986,0.996,-0.5748,1.0479,3,92.0,"buy_stop=pivot_high_1_1:118.8500; entry=max(open,pivot); prev_close=117.5100; require_prev_close_lte_pivot=True; avg_value_10=144.7353M; adr20=3.9872; dr=2.7162; adr5=3.5168; distance_to_ma5=1.7907; adr10_price=5.8782"
breakout_1_1,VNET,2025-08-07,8.19,7.72,0.47,2025-08-12,7.72,stop_loss,1209,9901.71,-568.23,-0.057387,-1.0,-1.9362,0.5106,3,90.0,"buy_stop=pivot_high_1_1:8.1300; entry=max(open,pivot); prev_close=8.0100; require_prev_close_lte_pivot=True; avg_value_10=35.8321M; adr20=6.6262; dr=3.5627; adr5=5.1312; distance_to_ma5=0.3800; adr10_price=0.4193"
breakout_1_1,CIEN,2025-08-07,95.51,91.65,3.86,2025-08-12,96.4,hold_3d_exit,103,9837.53,91.67,0.009318,0.2306,-0.6088,0.272,3,90.0,"buy_stop=pivot_high_1_1:95.5100; entry=max(open,pivot); prev_close=94.3100; require_prev_close_lte_pivot=True; avg_value_10=142.2532M; adr20=2.9367; dr=2.5257; adr5=3.4111; distance_to_ma5=2.3507; adr10_price=2.8730"
breakout_1_1,LIDR,2025-08-08,3.16,2.411,0.749,2025-08-13,2.73,hold_3d_exit,3138,9916.08,-1349.34,-0.136076,-0.5741,-0.7477,0.0801,3,99.0,"buy_stop=pivot_high_1_1:3.1600; entry=max(open,pivot); prev_close=2.8400; require_prev_close_lte_pivot=True; avg_value_10=114.1567M; adr20=23.5855; dr=15.7509; adr5=18.0705; distance_to_ma5=0.2487; adr10_price=0.6892"
breakout_1_1,VISN,2025-08-08,7.6357,6.9511,0.6846,2025-08-13,7.4366,hold_3d_exit,1297,9903.52,-258.22,-0.026074,-0.2908,-0.6436,0.144,3,99.0,"buy_stop=pivot_high_1_1:7.6357; entry=max(open,pivot); prev_close=7.3146; require_prev_close_lte_pivot=True; avg_value_10=104.4907M; adr20=6.5930; dr=6.0949; adr5=9.2060; distance_to_ma5=0.2560; adr10_price=0.5434"
breakout_1_1,BTAI,2025-08-08,3.84,3.06,0.78,2025-08-13,5.6,hold_3d_exit,2579,9903.36,4539.04,0.458333,2.2564,-0.3449,5.4359,3,96.0,"buy_stop=pivot_high_1_1:3.8400; entry=max(open,pivot); prev_close=3.4100; require_prev_close_lte_pivot=True; avg_value_10=86.9504M; adr20=19.9991; dr=31.0557; adr5=41.8831; distance_to_ma5=0.8410; adr10_price=1.2833"
breakout_1_1,USAR,2025-08-08,15.61,13.33,2.28,2025-08-13,16.99,hold_3d_exit,634,9896.74,874.92,0.088405,0.6053,-0.1667,1.786,3,94.0,"buy_stop=pivot_high_1_1:15.4100; entry=max(open,pivot); prev_close=15.0400; require_prev_close_lte_pivot=True; avg_value_10=98.0107M; adr20=11.6405; dr=9.8490; adr5=10.9941; distance_to_ma5=1.4993; adr10_price=1.8017"
breakout_1_1,TPR,2025-08-08,108.3073,105.7825,2.5248,2025-08-13,112.4063,hold_3d_exit,91,9855.96,373.01,0.037846,1.6235,-0.6353,1.8274,3,93.0,"buy_stop=pivot_high_1_1:108.3073; entry=max(open,pivot); prev_close=107.4063; require_prev_close_lte_pivot=True; avg_value_10=451.9992M; adr20=2.6391; dr=1.9486; adr5=3.1902; distance_to_ma5=1.6931; adr10_price=2.8250"
breakout_1_1,AVGO,2025-08-08,305.1996,298.1699,7.0297,2025-08-13,307.3274,hold_3d_exit,32,9766.39,68.09,0.006972,0.3027,-0.8006,1.471,3,92.0,"buy_stop=pivot_high_1_1:305.1996; entry=max(open,pivot); prev_close=302.0278; require_prev_close_lte_pivot=True; avg_value_10=5270.1192M; adr20=2.9503; dr=1.7584; adr5=2.9518; distance_to_ma5=4.8919; adr10_price=9.4346"
breakout_1_1,APH,2025-08-08,109.3206,107.2615,2.0591,2025-08-13,107.2615,stop_loss,90,9838.86,-185.32,-0.018835,-1.0,-1.0773,1.1836,3,91.0,"buy_stop=pivot_high_1_1:109.3206; entry=max(open,pivot); prev_close=107.9778; require_prev_close_lte_pivot=True; avg_value_10=914.5357M; adr20=2.7603; dr=1.9355; adr5=2.2045; distance_to_ma5=0.7712; adr10_price=2.4504"
breakout_1_1,OCUL,2025-08-08,12.37,11.96,0.41,2025-08-13,12.5,hold_3d_exit,801,9908.37,104.13,0.010509,0.3171,-0.939,1.3171,3,91.0,"buy_stop=pivot_high_1_1:12.3500; entry=max(open,pivot); prev_close=12.3000; require_prev_close_lte_pivot=True; avg_value_10=27.1163M; adr20=4.7441; dr=3.2124; adr5=7.4149; distance_to_ma5=0.0837; adr10_price=0.7307"
breakout_1_1,ANET,2025-08-11,141.01,136.93,4.08,2025-08-13,136.93,stop_loss,70,9870.7,-285.6,-0.028934,-1.0,-1.2255,0.2402,2,93.0,"buy_stop=pivot_high_1_1:141.0100; entry=max(open,pivot); prev_close=139.1800; require_prev_close_lte_pivot=True; avg_value_10=1619.9017M; adr20=2.9704; dr=3.4529; adr5=3.7494; distance_to_ma5=4.2010; adr10_price=4.5580"
breakout_1_1,JBL,2025-08-11,225.4757,221.2911,4.1845,2025-08-13,221.2911,stop_loss,44,9920.93,-184.12,-0.018559,-1.0,-2.327,1.5871,2,90.0,"buy_stop=pivot_high_1_1:225.4757; entry=max(open,pivot); prev_close=224.0475; require_prev_close_lte_pivot=True; avg_value_10=274.3036M; adr20=2.7165; dr=2.4320; adr5=2.5024; distance_to_ma5=2.4888; adr10_price=5.8894"
breakout_1_1,ORCL,2025-08-12,255.7419,243.6374,12.1045,2025-08-13,243.6374,stop_loss,39,9973.93,-472.08,-0.047331,-1.0,-1.2393,0.009,1,92.0,"buy_stop=pivot_high_1_1:255.7419; entry=max(open,pivot); prev_close=250.7016; require_prev_close_lte_pivot=True; avg_value_10=2642.1373M; adr20=2.5535; dr=2.7043; adr5=2.8477; distance_to_ma5=1.7740; adr10_price=6.9944"
breakout_1_1,CCJ,2025-08-12,78.557,74.5948,3.9623,2025-08-13,74.5948,stop_loss,128,10055.3,-507.17,-0.050438,-1.0,-1.2872,0.063,1,90.0,"buy_stop=pivot_high_1_1:78.5570; entry=max(open,pivot); prev_close=77.5191; require_prev_close_lte_pivot=True; avg_value_10=333.4133M; adr20=3.4768; dr=2.4818; adr5=3.1364; distance_to_ma5=0.8969; adr10_price=2.9868"
breakout_1_1,CELC,2025-08-11,46.42,44.16,2.26,2025-08-14,51.89,hold_3d_exit,214,9933.88,1170.58,0.117837,2.4204,-0.5885,3.0885,3,99.0,"buy_stop=pivot_high_1_1:46.4200; entry=max(open,pivot); prev_close=45.8800; require_prev_close_lte_pivot=True; avg_value_10=93.0874M; adr20=8.0914; dr=5.0233; adr5=5.8702; distance_to_ma5=1.6063; adr10_price=4.0642"
breakout_1_1,GLXY,2025-08-11,30.35,26.46,3.89,2025-08-14,28.57,hold_3d_exit,327,9924.45,-582.06,-0.058649,-0.4576,-0.7969,0.126,3,99.0,"buy_stop=pivot_high_1_1:30.3500; entry=max(open,pivot); prev_close=27.7800; require_prev_close_lte_pivot=True; avg_value_10=290.3067M; adr20=10.0187; dr=8.7831; adr5=9.5691; distance_to_ma5=1.3493; adr10_price=2.7047"
breakout_1_1,ALAB,2025-08-11,183.62,169.47,14.15,2025-08-14,190.69,hold_3d_exit,54,9915.48,381.78,0.038503,0.4996,-0.5668,1.1201,3,98.0,"buy_stop=pivot_high_1_1:183.6200; entry=max(open,pivot); prev_close=179.2800; require_prev_close_lte_pivot=True; avg_value_10=1227.6817M; adr20=7.3082; dr=5.7802; adr5=7.8142; distance_to_ma5=12.3540; adr10_price=13.8911"
breakout_1_1,METC,2025-08-11,23.39,21.81,1.58,2025-08-14,26.95,hold_3d_exit,424,9917.36,1509.44,0.152202,2.2532,-0.7278,2.481,3,98.0,"buy_stop=pivot_high_1_1:23.3900; entry=max(open,pivot); prev_close=22.5500; require_prev_close_lte_pivot=True; avg_value_10=88.8012M; adr20=10.8080; dr=8.3633; adr5=9.0793; distance_to_ma5=1.0027; adr10_price=2.6188"
breakout_1_1,QS,2025-08-11,9.11,8.71,0.4,2025-08-14,9.09,hold_3d_exit,1090,9929.9,-21.8,-0.002195,-0.05,-0.735,1.475,3,95.0,"buy_stop=pivot_high_1_1:9.1100; entry=max(open,pivot); prev_close=8.7600; require_prev_close_lte_pivot=True; avg_value_10=357.5899M; adr20=11.6050; dr=5.0363; adr5=8.2668; distance_to_ma5=0.2420; adr10_price=0.7798"
