strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_2d_open,DJT,2024-05-21,48.1848,,,2024-05-23,45.2855,hold_2d_open,2075,99983.5,-6016.14,-0.060171,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,KD,2024-05-30,26.5827,,,2024-06-03,26.8373,hold_2d_open,3827,101731.83,974.58,0.00958,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:26.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-29 00:00:00; filter_close=26.7100; filter_ma50=22.8092; filter_avg_value_10=47.62; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,EMBJ,2024-05-30,28.3703,,,2024-06-03,28.1549,hold_2d_open,3586,101735.95,-772.46,-0.007593,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:28.3675; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-29 00:00:00; filter_close=28.0878; filter_ma50=26.5070; filter_avg_value_10=49.43; filter_adr20=3.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,SE,2024-05-30,67.2367,,,2024-06-03,67.8732,hold_2d_open,1511,101594.69,961.73,0.009466,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.11; raw_entry=open:67.2300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-29 00:00:00; filter_close=68.0700; filter_ma50=61.3886; filter_avg_value_10=402.44; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,OSCR,2024-05-31,19.882,,,2024-06-04,19.0981,hold_2d_open,5110,101596.95,-4005.71,-0.039427,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.28; raw_entry=open:19.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-30 00:00:00; filter_close=19.8500; filter_ma50=17.6132; filter_avg_value_10=61.11; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,CVNA,2024-06-03,20.6581,,,2024-06-05,20.298,hold_2d_open,4915,101534.39,-1769.87,-0.017431,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.71; raw_entry=open:20.6560; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-31 00:00:00; filter_close=19.9960; filter_ma50=18.9806; filter_avg_value_10=312.42; filter_adr20=5.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,KD,2024-06-03,26.8427,,,2024-06-05,26.1874,hold_2d_open,3767,101116.39,-2468.52,-0.024413,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.37; raw_entry=open:26.8400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-31 00:00:00; filter_close=26.6100; filter_ma50=22.9894; filter_avg_value_10=44.85; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,EMBJ,2024-06-03,28.1605,,,2024-06-05,28.6243,hold_2d_open,3586,100983.68,1663.12,0.016469,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=1.00; raw_entry=open:28.1577; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-31 00:00:00; filter_close=27.7582; filter_ma50=26.6137; filter_avg_value_10=36.52; filter_adr20=3.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,ONTO,2024-06-03,220.4821,,,2024-06-05,214.3186,hold_2d_open,457,100760.3,-2816.72,-0.027955,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.11; raw_entry=open:220.4600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-05-31 00:00:00; filter_close=216.7000; filter_ma50=199.0390; filter_avg_value_10=96.24; filter_adr20=3.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,ZETA,2024-06-04,15.9616,,,2024-06-06,16.5183,hold_2d_open,6302,100589.98,3508.65,0.034881,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:15.9600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-03 00:00:00; filter_close=15.9600; filter_ma50=13.6866; filter_avg_value_10=46.14; filter_adr20=3.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,VRT,2024-06-04,93.7227,,,2024-06-06,95.8484,hold_2d_open,1071,100377.04,2276.55,0.02268,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:93.7134; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-03 00:00:00; filter_close=95.8679; filter_ma50=90.0849; filter_avg_value_10=872.77; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,SMTC,2024-06-04,37.9438,,,2024-06-06,44.3256,hold_2d_open,2640,100171.61,16847.89,0.16819,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:37.9400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-03 00:00:00; filter_close=38.1800; filter_ma50=35.2882; filter_avg_value_10=50.50; filter_adr20=4.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,EME,2024-06-04,369.6205,,,2024-06-06,375.7194,hold_2d_open,270,99797.53,1646.71,0.016501,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:369.5835; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-03 00:00:00; filter_close=371.5052; filter_ma50=362.1613; filter_avg_value_10=343.29; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,OSCR,2024-06-05,19.0319,,,2024-06-07,19.2381,hold_2d_open,5360,102011.0,1105.08,0.010833,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:19.0300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=18.9500; filter_ma50=17.9468; filter_avg_value_10=65.11; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,CLS,2024-06-05,53.8654,,,2024-06-07,52.0748,hold_2d_open,1900,102344.23,-3402.13,-0.033242,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.43; raw_entry=open:53.8600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=52.7100; filter_ma50=48.3554; filter_avg_value_10=138.25; filter_adr20=4.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,HBM,2024-06-05,9.111,,,2024-06-07,8.9894,hold_2d_open,11290,102863.08,-1372.29,-0.013341,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:9.1101; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=8.9804; filter_ma50=8.4134; filter_avg_value_10=56.03; filter_adr20=3.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,TLN,2024-06-05,109.0109,,,2024-06-07,110.9889,hold_2d_open,944,102906.29,1867.23,0.018145,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.55; raw_entry=open:109.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=108.7600; filter_ma50=101.0839; filter_avg_value_10=107.54; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,CRS,2024-06-05,103.5256,,,2024-06-07,104.8446,hold_2d_open,997,103215.03,1315.03,0.012741,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:103.5153; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=103.6542; filter_ma50=90.7343; filter_avg_value_10=49.92; filter_adr20=3.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,KD,2024-06-05,26.1926,,,2024-06-07,26.3474,hold_2d_open,3952,103513.23,611.56,0.005908,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=0.14; raw_entry=open:26.1900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=26.0500; filter_ma50=23.1628; filter_avg_value_10=46.63; filter_adr20=3.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,JXN,2024-06-05,68.6452,,,2024-06-07,68.8714,hold_2d_open,1511,103722.84,341.89,0.003296,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:68.6383; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=68.0225; filter_ma50=65.8381; filter_avg_value_10=35.12; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,POWL,2024-06-05,52.4177,,,2024-06-07,51.9309,hold_2d_open,1980,103787.08,-963.83,-0.009287,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:52.4125; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=51.9725; filter_ma50=51.0156; filter_avg_value_10=90.32; filter_adr20=7.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,PAAS,2024-06-05,19.8949,,,2024-06-07,20.3023,hold_2d_open,5225,103951.06,2128.46,0.020476,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:19.8930; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-04 00:00:00; filter_close=19.7950; filter_ma50=18.6591; filter_avg_value_10=97.25; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,BZFD,2024-06-06,2.5303,,,2024-06-10,2.3698,hold_2d_open,41371,104679.1,-6639.64,-0.063428,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:2.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-05 00:00:00; filter_close=2.5600; filter_ma50=1.9733; filter_avg_value_10=26.01; filter_adr20=15.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,FSM,2024-06-06,5.1105,,,2024-06-10,5.0395,hold_2d_open,20475,104637.72,-1454.04,-0.013896,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:5.1100; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-05 00:00:00; filter_close=5.0700; filter_ma50=4.9766; filter_avg_value_10=51.32; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,BMA,2024-06-07,50.2863,,,2024-06-11,52.378,hold_2d_open,2043,102734.85,4273.5,0.041597,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:50.2812; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-06 00:00:00; filter_close=50.7140; filter_ma50=49.8472; filter_avg_value_10=25.88; filter_adr20=5.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,PI,2024-06-11,147.8948,,,2024-06-13,151.3849,hold_2d_open,697,103082.67,2432.57,0.023598,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:147.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-10 00:00:00; filter_close=148.4800; filter_ma50=148.0360; filter_avg_value_10=84.24; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,EAT,2024-06-12,67.2367,,,2024-06-14,67.1533,hold_2d_open,1538,103410.09,-128.33,-0.001241,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:67.2300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-11 00:00:00; filter_close=66.8600; filter_ma50=57.0448; filter_avg_value_10=108.30; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,TNDM,2024-06-13,47.0047,,,2024-06-17,44.8555,hold_2d_open,2202,103504.35,-4732.51,-0.045723,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:47.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-12 00:00:00; filter_close=47.3500; filter_ma50=41.9486; filter_avg_value_10=62.01; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,MRNA,2024-06-14,142.6843,,,2024-06-18,136.5663,hold_2d_open,722,103018.04,-4417.14,-0.042877,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:142.6700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-13 00:00:00; filter_close=145.2300; filter_ma50=126.9224; filter_avg_value_10=567.70; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,TNDM,2024-06-17,44.8645,,,2024-06-20,42.3558,hold_2d_open,2286,102560.22,-5734.94,-0.055918,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:44.8600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-14 00:00:00; filter_close=45.3300; filter_ma50=42.4156; filter_avg_value_10=57.70; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,WIX,2024-06-17,163.5163,,,2024-06-20,159.2241,hold_2d_open,624,102034.2,-2678.38,-0.02625,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:163.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-14 00:00:00; filter_close=163.6100; filter_ma50=141.5180; filter_avg_value_10=135.25; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,PRCT,2024-06-17,63.4463,,,2024-06-20,61.5638,hold_2d_open,1607,101958.27,-3025.18,-0.029671,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:63.4400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-14 00:00:00; filter_close=63.1700; filter_ma50=60.4112; filter_avg_value_10=35.39; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,SG,2024-06-18,29.583,,,2024-06-20,31.4669,hold_2d_open,3432,101528.71,6465.53,0.063682,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.39; raw_entry=open:29.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-17 00:00:00; filter_close=30.0000; filter_ma50=27.3692; filter_avg_value_10=89.48; filter_adr20=7.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,AGIO,2024-06-18,42.8343,,,2024-06-20,42.4958,hold_2d_open,2385,102159.77,-807.41,-0.007903,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:42.8300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-17 00:00:00; filter_close=42.5900; filter_ma50=35.6402; filter_avg_value_10=44.11; filter_adr20=5.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,DECK,2024-06-18,168.6235,,,2024-06-20,167.9999,hold_2d_open,605,102017.24,-377.32,-0.003699,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:168.6067; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-17 00:00:00; filter_close=169.5817; filter_ma50=152.6112; filter_avg_value_10=286.74; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,MRNA,2024-06-18,136.5937,,,2024-06-20,132.5267,hold_2d_open,747,102035.46,-3037.99,-0.029774,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=0.77; raw_entry=open:136.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-17 00:00:00; filter_close=137.9000; filter_ma50=128.3780; filter_avg_value_10=489.39; filter_adr20=6.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,NVAX,2024-06-20,13.6814,,,2024-06-24,14.0186,hold_2d_open,7422,101543.12,2502.92,0.024649,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:13.6800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=13.7900; filter_ma50=10.2424; filter_avg_value_10=353.14; filter_adr20=12.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,GERN,2024-06-20,4.4504,,,2024-06-24,4.6495,hold_2d_open,22882,101835.08,4555.58,0.044735,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:4.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=4.4900; filter_ma50=3.8980; filter_avg_value_10=111.25; filter_adr20=6.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,AGIO,2024-06-20,42.5042,,,2024-06-24,45.6154,hold_2d_open,2396,101840.18,7454.4,0.073197,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:42.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=42.5600; filter_ma50=35.9374; filter_avg_value_10=38.78; filter_adr20=5.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,TNDM,2024-06-20,42.3642,,,2024-06-24,42.9357,hold_2d_open,2404,101843.62,1373.81,0.013489,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=0.14; raw_entry=open:42.3600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=42.8300; filter_ma50=42.7880; filter_avg_value_10=55.45; filter_adr20=4.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,DY,2024-06-20,168.0768,,,2024-06-24,167.0433,hold_2d_open,606,101854.54,-626.31,-0.006149,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:168.0600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=168.3400; filter_ma50=156.2744; filter_avg_value_10=40.28; filter_adr20=2.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,WIX,2024-06-20,159.2559,,,2024-06-24,157.2943,hold_2d_open,639,101764.54,-1253.5,-0.012318,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=1.34; raw_entry=open:159.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=159.9800; filter_ma50=142.5412; filter_avg_value_10=116.67; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,DECK,2024-06-20,168.0335,,,2024-06-24,163.317,hold_2d_open,605,101660.25,-2853.46,-0.028069,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:168.0167; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=168.0650; filter_ma50=153.0097; filter_avg_value_10=305.10; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,PRCT,2024-06-20,61.5762,,,2024-06-24,59.764,hold_2d_open,1649,101539.08,-2988.21,-0.029429,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:61.5700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=62.0000; filter_ma50=60.9630; filter_avg_value_10=33.70; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,MRNA,2024-06-20,132.5532,,,2024-06-24,134.5566,hold_2d_open,764,101270.68,1530.52,0.015113,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=0.29; raw_entry=open:132.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=133.2700; filter_ma50=128.9416; filter_avg_value_10=498.03; filter_adr20=6.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,ANF,2024-06-21,175.1575,,,2024-06-25,170.363,hold_2d_open,584,102291.99,-2800.02,-0.027373,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:175.1400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-20 00:00:00; filter_close=175.5600; filter_ma50=144.3802; filter_avg_value_10=257.57; filter_adr20=5.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,NTRA,2024-06-21,107.2407,,,2024-06-25,107.4193,hold_2d_open,954,102307.65,170.32,0.001665,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:107.2300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-20 00:00:00; filter_close=107.2000; filter_ma50=101.6814; filter_avg_value_10=97.92; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,RDNT,2024-06-21,57.5858,,,2024-06-25,57.8742,hold_2d_open,1777,102329.9,512.58,0.005009,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:57.5800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-20 00:00:00; filter_close=57.2800; filter_ma50=54.6064; filter_avg_value_10=37.64; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,RDDT,2024-06-21,56.4056,,,2024-06-25,56.5543,hold_2d_open,1817,102489.05,270.19,0.002636,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:56.4000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-20 00:00:00; filter_close=57.4200; filter_ma50=52.5262; filter_avg_value_10=186.67; filter_adr20=7.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_open,ASPN,2024-06-24,25.7026,,,2024-06-26,24.7575,hold_2d_open,3981,102321.93,-3762.23,-0.036769,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:25.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-21 00:00:00; filter_close=25.2800; filter_ma50=24.4262; filter_avg_value_10=38.73; filter_adr20=5.88; rs_bucket=rs90_100
